2, 79, 2, 0.74
2, 80, 80, 0.54
2, 81, 2, 0.69
2, 82, 82, 0.6
2, 83, 83, 0.65
2, 84, 84, 0.58
2, 85, 85, 0.77
2, 86, 2, 0.81
2, 87, 87, 0.56
2, 88, 2, 0.59
2, 89, 89, 0.63
2, 90, 2, 0.75
2, 91, 2, 0.56
2, 92, 92, 0.51
2, 93, 93, 0.67
2, 94, 94, 0.85
2, 95, 2, 0.66
2, 96, 2, 0.74
2, 97, 97, 0.59
2, 98, 2, 0.73
2, 99, 2, 0.63
2, 100, 2, 0.86
2, 101, 2, 0.71
2, 102, 2, 0.74
2, 103, 103, 0.55
2, 104, 2, 0.55
2, 105, 105, 0.57
2, 106, 106, 0.65
2, 107, 107, 0.66
2, 108, 108, 0.59
2, 109, 2, 0.6
2, 110, 110, 0.6
2, 111, 2, 0.51
2, 112, 112, 0.63
2, 113, 2, 0.69
2, 114, 2, 0.57
2, 115, 115, 0.68
2, 116, 2, 0.67
2, 117, 2, 0.57
2, 118, 2, 0.78
2, 119, 119, 0.53
2, 120, 2, 0.76
2, 121, 2, 0.6
2, 122, 2, 0.61
2, 123, 123, 0.74
2, 124, 2, 0.54
2, 125, 125, 0.51
2, 126, 126, 0.84
2, 127, 127, 0.78
2, 128, 128, 0.74
2, 129, 2, 0.93
2, 130, 130, 0.75
2, 131, 131, 0.6
2, 132, 2, 0.99
2, 133, 2, 0.69
2, 134, 134, 0.56
2, 135, 135, 0.53
2, 136, 136, 0.72
2, 137, 2, 0.56
2, 138, 2, 0.73
2, 139, 2, 0.52
2, 140, 2, 0.65
2, 141, 141, 0.58
2, 142, 142, 0.76
2, 143, 143, 0.74
2, 144, 144, 0.65
2, 145, 145, 0.58
2, 146, 146, 0.72
2, 147, 2, 0.75
2, 148, 2, 0.59
2, 149, 149, 0.76
2, 150, 150, 0.56
2, 151, 151, 0.68
3, 4, 3, 0.76
3, 5, 3, 0.62
3, 6, 6, 0.72
3, 7, 3, 0.92
3, 8, 3, 0.78
3, 9, 3, 0.64
3, 10, 3, 0.97
3, 11, 3, 0.95
3, 12, 3, 0.57
3, 13, 3, 0.91
3, 14, 3, 0.88
3, 15, 3, 0.65
3, 16, 3, 0.74
3, 17, 3, 0.54
3, 18, 18, 0.6
3, 19, 3, 0.9
3, 20, 3, 0.63
3, 21, 3, 0.81
3, 22, 22, 0.54
3, 23, 3, 0.83
3, 24, 3, 0.55
3, 25, 3, 0.89
3, 26, 3, 0.7
3, 27, 3, 0.83
3, 28, 3, 0.6
3, 29, 3, 0.82
3, 30, 3, 0.84
3, 31, 3, 0.53
3, 32, 3, 0.9
3, 33, 3, 0.71
3, 34, 3, 0.61
3, 35, 3, 0.78
3, 36, 3, 0.67
3, 37, 3, 0.86
3, 38, 38, 0.53
3, 39, 3, 0.87
3, 40, 3, 0.74
3, 41, 3, 0.8
3, 42, 42, 0.67
3, 43, 3, 0.82
3, 44, 3, 0.78
3, 45, 3, 0.55
3, 46, 3, 0.83
3, 47, 3, 0.61
3, 48, 3, 0.81
3, 49, 3, 0.55
3, 50, 3, 0.9
3, 51, 3, 0.78
3, 52, 3, 0.9
3, 53, 3, 0.66
3, 54, 3, 0.89
3, 55, 3, 0.77
3, 56, 3, 0.86
3, 57, 3, 0.67
3, 58, 3, 0.62
3, 59, 59, 0.62
3, 60, 3, 0.88
3, 61, 3, 0.82
3, 62, 3, 0.7
3, 63, 3, 0.95
3, 64, 3, 0.85
3, 65, 3, 0.71
3, 66, 3, 0.74
3, 67, 3, 0.62
3, 68, 3, 0.51
3, 69, 3, 0.8
3, 70, 3, 0.68
3, 71, 3, 0.57
3, 72, 3, 0.87
3, 73, 3, 0.64
3, 74, 3, 0.79
3, 75, 3, 0.76
3, 76, 3, 0.59
3, 77, 3, 0.62
3, 78, 78, 0.66
3, 79, 3, 0.88
3, 80, 3, 0.62
3, 81, 3, 0.75
3, 82, 3, 0.53
3, 83, 3, 0.6
3, 84, 3, 0.68
3, 85, 85, 0.61
3, 86, 3, 0.88
3, 87, 3, 0.72
3, 88, 3, 0.75
3, 89, 3, 0.56
3, 90, 3, 0.89
3, 91, 3, 0.63
3, 92, 3, 0.6
3, 93, 93, 0.52
3, 94, 94, 0.52
3, 95, 3, 0.8
3, 96, 3, 0.84
3, 97, 3, 0.57
3, 98, 3, 0.93
3, 99, 3, 0.74
3, 100, 3, 0.97
3, 101, 3, 0.88
3, 102, 3, 0.91
3, 103, 3, 0.61
3, 104, 3, 0.84
3, 105, 3, 0.64
3, 106, 3, 0.68
3, 107, 3, 0.67
3, 108, 3, 0.75
3, 109, 3, 0.77
3, 110, 3, 0.52
3, 111, 3, 0.68
3, 112, 3, 0.53
3, 113, 3, 0.87
3, 114, 3, 0.78
3, 115, 3, 0.54
3, 116, 3, 0.87
3, 117, 3, 0.73
3, 118, 3, 0.89
3, 119, 3, 0.72
3, 120, 3, 0.89
3, 121, 3, 0.73
3, 122, 3, 0.83
3, 123, 123, 0.53
3, 124, 3, 0.74
3, 125, 3, 0.64
3, 126, 3, 0.54
3, 127, 127, 0.51
3, 128, =
3, 129, 3, 0.99
3, 130, 3, 0.52
3, 131, 3, 0.57
3, 132, 3, 1.0
3, 133, 3, 0.82
3, 134, 3, 0.71
3, 135, 3, 0.8
3, 136, 136, 0.62
3, 137, 3, 0.69
3, 138, 3, 0.85
3, 139, 3, 0.69
3, 140, 3, 0.84
3, 141, 3, 0.59
3, 142, 142, 0.58
3, 143, 143, 0.55
3, 144, 144, 0.66
3, 145, 145, 0.72
3, 146, 146, 0.86
3, 147, 3, 0.84
3, 148, 3, 0.6
3, 149, 149, 0.85
3, 150, 150, 0.57
3, 151, 151, 0.54
4, 5, 5, 0.74
4, 6, 6, 0.91
4, 7, 7, 0.52
4, 8, 8, 0.83
4, 9, 9, 0.89
4, 10, 4, 0.94
4, 11, 4, 0.91
4, 12, 12, 0.56
4, 13, 4, 0.88
4, 14, 4, 0.9
4, 15, 4, 0.51
4, 16, 4, 0.67
4, 17, 17, 0.61
4, 18, 18, 0.8
4, 19, 4, 0.65
4, 20, 20, 0.73
4, 21, 4, 0.59
4, 22, 22, 0.78
4, 23, 23, 0.53
4, 24, 24, 0.75
4, 25, 4, 0.6
4, 26, 26, 0.73
4, 27, 27, 0.62
4, 28, 28, 0.88
4, 29, 4, 0.66
4, 30, 30, 0.67
4, 31, 31, 0.91
4, 32, 4, 0.63
4, 33, 33, 0.79
4, 34, 34, 0.87
4, 35, 4, 0.55
4, 36, 36, 0.72
4, 37, 4, 0.61
4, 38, 38, 0.79
4, 39, 4, 0.55
4, 40, 40, 0.75
4, 41, 4, 0.67
4, 42, 42, 0.72
4, 43, 4, 0.69
4, 44, 4, 0.58
4, 45, 45, 0.62
4, 46, 4, 0.77
4, 47, 4, 0.51
4, 48, 4, 0.7
4, 49, 49, 0.64
4, 50, 4, 0.61
4, 51, 51, 0.69
4, 52, 4, 0.59
4, 53, 53, 0.82
4, 54, 54, 0.55
4, 55, 55, 0.89
4, 56, 56, 0.61
4, 57, 57, 0.86
4, 58, 58, 0.58
4, 59, 59, 0.88
4, 60, 60, 0.56
4, 61, 61, 0.75
4, 62, 62, 0.95
4, 63, 4, 0.82
4, 64, 4, 0.55
4, 65, 4, 0.51
4, 66, 66, 0.66
4, 67, 67, 0.8
4, 68, 68, 0.86
4, 69, 4, 0.7
4, 70, 70, 0.59
4, 71, 71, 0.68
4, 72, 72, 0.64
4, 73, 73, 0.87
4, 74, 74, 0.68
4, 75, 75, 0.74
4, 76, 76, 0.85
4, 77, 77, 0.69
4, 78, 78, 0.81
4, 79, 79, 0.55
4, 80, 80, 0.88
4, 81, 4, 0.59
4, 82, 82, 0.57
4, 83, 83, 0.63
4, 84, 84, 0.62
4, 85, 85, 0.79
4, 86, 86, 0.56
4, 87, 87, 0.78
4, 88, =
4, 89, 89, 0.74
4, 90, 90, 0.51
4, 91, 91, 0.77
4, 92, 4, 0.61
4, 93, 93, 0.63
4, 94, 94, 0.71
4, 95, 95, 0.75
4, 96, 4, 0.57
4, 97, 97, 0.71
4, 98, 98, 0.74
4, 99, 99, 0.87
4, 100, 4, 0.58
4, 101, 101, 0.7
4, 102, 4, 0.66
4, 103, 103, 0.65
4, 104, 104, 0.62
4, 105, 105, 0.77
4, 106, 106, 0.83
4, 107, 107, 0.81
4, 108, 108, 0.7
4, 109, 4, 0.61
4, 110, 110, 0.74
4, 111, 111, 0.81
4, 112, 112, 0.91
4, 113, 4, 0.66
4, 114, 114, 0.55
4, 115, 115, 0.81
4, 116, 116, 0.53
4, 117, 117, 0.82
4, 118, 118, 0.66
4, 119, 119, 0.8
4, 120, 120, 0.56
4, 121, 121, 0.75
4, 122, 122, 0.51
4, 123, 123, 0.75
4, 124, 4, 0.52
4, 125, 125, 0.78
4, 126, 126, 0.84
4, 127, 127, 0.74
4, 128, 128, 0.86
4, 129, 4, 0.81
4, 130, 130, 0.91
4, 131, 131, 0.88
4, 132, 4, 0.99
4, 133, 4, 0.54
4, 134, 134, 0.88
4, 135, 135, 0.75
4, 136, 136, 0.91
4, 137, 137, 0.6
4, 138, 138, 0.74
4, 139, 139, 0.87
4, 140, 140, 0.76
4, 141, 141, 0.94
4, 142, 142, 0.89
4, 143, 143, 0.87
4, 144, 144, 0.74
4, 145, 145, 0.89
4, 146, 146, 0.89
4, 147, 147, 0.51
4, 148, 148, 0.71
4, 149, 149, 0.93
4, 150, 150, 0.81
4, 151, 151, 0.89
5, 6, 6, 0.75
5, 7, 7, 0.51
5, 8, 8, 0.63
5, 9, 9, 0.89
5, 10, 5, 0.96
5, 11, 5, 0.95
5, 12, 5, 0.74
5, 13, 5, 0.9
5, 14, 5, 0.97
5, 15, 5, 0.67
5, 16, 5, 0.8
5, 17, 5, 0.68
5, 18, 18, 0.64
5, 19, 5, 0.81
5, 20, 20, 0.64
5, 21, 5, 0.76
5, 22, 22, 0.63
5, 23, 5, 0.75
5, 24, 24, 0.61
5, 25, 5, 0.82
5, 26, 26, 0.63
5, 27, =
5, 28, 28, 0.67
5, 29, 5, 0.76
5, 30, 5, 0.62
5, 31, 31, 0.68
5, 32, 5, 0.75
5, 33, =
5, 34, 34, 0.74
5, 35, 5, 0.68
5, 36, 36, 0.66
5, 37, 5, 0.8
5, 38, 38, 0.61
5, 39, 5, 0.74
5, 40, 40, 0.55
5, 41, 5, 0.88
5, 42, 42, 0.58
5, 43, 5, 0.76
5, 44, 5, 0.59
5, 45, 5, 0.53
5, 46, 5, 0.84
5, 47, 5, 0.62
5, 48, 5, 0.77
5, 49, 5, 0.62
5, 50, 5, 0.82
5, 51, 51, 0.51
5, 52, 5, 0.76
5, 53, 53, 0.58
5, 54, 5, 0.59
5, 55, 55, 0.77
5, 56, 5, 0.66
5, 57, 57, 0.67
5, 58, 5, 0.6
5, 59, 59, 0.75
5, 60, 5, 0.6
5, 61, 61, 0.56
5, 62, 62, 0.87
5, 63, 5, 0.88
5, 64, 5, 0.75
5, 65, 5, 0.59
5, 66, 5, 0.64
5, 67, 67, 0.67
5, 68, 68, 0.79
5, 69, 5, 0.72
5, 70, 5, 0.73
5, 71, 71, 0.52
5, 72, 5, 0.63
5, 73, 73, 0.77
5, 74, 74, 0.52
5, 75, 75, 0.7
5, 76, 76, 0.85
5, 77, 5, 0.64
5, 78, 78, 0.67
5, 79, 5, 0.59
5, 80, 80, 0.73
5, 81, 5, 0.62
5, 82, 82, 0.51
5, 83, 5, 0.54
5, 84, 5, 0.58
5, 85, 85, 0.66
5, 86, 5, 0.6
5, 87, 87, 0.62
5, 88, 5, 0.55
5, 89, 89, 0.62
5, 90, 5, 0.61
5, 91, 91, 0.62
5, 92, 5, 0.67
5, 93, 93, 0.52
5, 94, 94, 0.68
5, 95, 5, 0.57
5, 96, 5, 0.85
5, 97, 97, 0.53
5, 98, 98, 0.54
5, 99, 99, 0.8
5, 100, 5, 0.78
5, 101, 5, 0.57
5, 102, 5, 0.78
5, 103, 103, 0.54
5, 104, 5, 0.56
5, 105, 105, 0.64
5, 106, 106, 0.74
5, 107, 107, 0.62
5, 108, 108, 0.59
5, 109, 5, 0.75
5, 110, 5, 0.54
5, 111, 111, 0.74
5, 112, 112, 0.86
5, 113, 5, 0.68
5, 114, 5, 0.62
5, 115, 115, 0.77
5, 116, 5, 0.59
5, 117, 117, 0.76
5, 118, 118, 0.51
5, 119, 119, 0.68
5, 120, 5, 0.61
5, 121, 121, 0.64
5, 122, 5, 0.61
5, 123, 5, 0.54
5, 124, 5, 0.8
5, 125, 125, 0.71
5, 126, 126, 0.58
5, 127, 127, 0.64
5, 128, 128, 0.73
5, 129, 5, 0.89
5, 130, 130, 0.82
5, 131, 131, 0.7
5, 132, 5, 1.0
5, 133, 5, 0.68
5, 134, 134, 0.7
5, 135, 135, 0.59
5, 136, 136, 0.68
5, 137, 5, 0.53
5, 138, 138, 0.64
5, 139, 139, 0.76
5, 140, 140, 0.65
5, 141, 141, 0.84
5, 142, 142, 0.74
5, 143, 143, 0.8
5, 144, 144, 0.58
5, 145, 145, 0.82
5, 146, 146, 0.8
5, 147, 5, 0.76
5, 148, 148, 0.62
5, 149, 149, 0.88
5, 150, 150, 0.81
5, 151, 151, 0.76
6, 7, 6, 0.79
6, 8, 6, 0.55
6, 9, 9, 0.7
6, 10, 6, 0.98
6, 11, 6, 0.94
6, 12, 6, 0.81
6, 13, 6, 0.95
6, 14, 6, 0.96
6, 15, 6, 0.84
6, 16, 6, 0.93
6, 17, 6, 0.91
6, 18, 6, 0.59
6, 19, 6, 0.87
6, 20, 6, 0.77
6, 21, 6, 0.92
6, 22, 6, 0.7
6, 23, 6, 0.9
6, 24, 6, 0.76
6, 25, 6, 0.85
6, 26, 6, 0.72
6, 27, 6, 0.87
6, 28, 6, 0.71
6, 29, 6, 0.93
6, 30, 6, 0.73
6, 31, 31, 0.53
6, 32, 6, 0.91
6, 33, 6, 0.83
6, 34, 6, 0.52
6, 35, 6, 0.91
6, 36, 6, 0.55
6, 37, 6, 0.96
6, 38, 6, 0.64
6, 39, 6, 0.9
6, 40, 6, 0.7
6, 41, 6, 0.92
6, 42, 6, 0.71
6, 43, 6, 0.91
6, 44, 6, 0.89
6, 45, 6, 0.77
6, 46, 6, 0.96
6, 47, 6, 0.81
6, 48, 6, 0.87
6, 49, 6, 0.84
6, 50, 6, 0.94
6, 51, 6, 0.74
6, 52, 6, 0.92
6, 53, 6, 0.73
6, 54, 6, 0.85
6, 55, 6, 0.58
6, 56, 6, 0.88
6, 57, 6, 0.67
6, 58, 6, 0.87
6, 59, 59, 0.51
6, 60, 6, 0.89
6, 61, 6, 0.77
6, 62, 62, 0.54
6, 63, 6, 0.97
6, 64, 6, 0.89
6, 65, 6, 0.78
6, 66, 6, 0.79
6, 67, 6, 0.7
6, 68, 6, 0.51
6, 69, 6, 0.91
6, 70, 6, 0.87
6, 71, 6, 0.78
6, 72, 6, 0.86
6, 73, 73, 0.53
6, 74, 6, 0.66
6, 75, 6, 0.63
6, 76, 76, 0.59
6, 77, 6, 0.81
6, 78, 6, 0.55
6, 79, 6, 0.81
6, 80, 6, 0.55
6, 81, 6, 0.83
6, 82, 6, 0.65
6, 83, 6, 0.76
6, 84, 6, 0.65
6, 85, 6, 0.63
6, 86, 6, 0.85
6, 87, 6, 0.78
6, 88, 6, 0.8
6, 89, 89, 0.63
6, 90, 6, 0.77
6, 91, 6, 0.55
6, 92, 6, 0.67
6, 93, 6, 0.74
6, 94, =
6, 95, 6, 0.66
6, 96, 6, 0.92
6, 97, 6, 0.75
6, 98, 6, 0.77
6, 99, 6, 0.56
6, 100, 6, 0.93
6, 101, 6, 0.78
6, 102, 6, 0.9
6, 103, 6, 0.76
6, 104, 6, 0.86
6, 105, 6, 0.7
6, 106, 6, 0.67
6, 107, 6, 0.75
6, 108, 6, 0.69
6, 109, 6, 0.77
6, 110, 6, 0.65
6, 111, 6, 0.66
6, 112, 112, 0.67
6, 113, 6, 0.9
6, 114, 6, 0.81
6, 115, 6, 0.58
6, 116, 6, 0.87
6, 117, 6, 0.57
6, 118, 6, 0.91
6, 119, 6, 0.62
6, 120, 6, 0.82
6, 121, 6, 0.63
6, 122, 6, 0.81
6, 123, 6, 0.57
6, 124, 6, 0.87
6, 125, 6, 0.76
6, 126, 6, 0.65
6, 127, 6, 0.64
6, 128, 6, 0.63
6, 129, 6, 0.97
6, 130, 130, 0.61
6, 131, =
6, 132, 6, 0.99
6, 133, 6, 0.93
6, 134, 134, 0.51
6, 135, 6, 0.72
6, 136, 6, 0.54
6, 137, 6, 0.79
6, 138, 6, 0.6
6, 139, 139, 0.62
6, 140, 6, 0.66
6, 141, 141, 0.62
6, 142, 142, 0.63
6, 143, 143, 0.56
6, 144, 144, 0.52
6, 145, 145, 0.59
6, 146, 146, 0.71
6, 147, 6, 0.86
6, 148, 6, 0.79
6, 149, 149, 0.75
6, 150, 150, 0.61
6, 151, 151, 0.52
7, 8, 8, 0.69
7, 9, 9, 0.89
7, 10, 7, 0.72
7, 11, 7, 0.71
7, 12, 12, 0.6
7, 13, 7, 0.72
7, 14, 7, 0.78
7, 15, 15, 0.72
7, 16, 7, 0.65
7, 17, 7, 0.51
7, 18, 18, 0.76
7, 19, 7, 0.65
7, 20, 20, 0.63
7, 21, 7, 0.64
7, 22, 22, 0.69
7, 23, =
7, 24, 24, 0.85
7, 25, 25, 0.54
7, 26, 26, 0.76
7, 27, 7, 0.52
7, 28, 28, 0.66
7, 29, 7, 0.61
7, 30, 30, 0.55
7, 31, 31, 0.83
7, 32, 7, 0.64
7, 33, 33, 0.55
7, 34, 34, 0.76
7, 35, 7, 0.59
7, 36, 36, 0.72
7, 37, 7, 0.7
7, 38, 38, 0.62
7, 39, 7, 0.63
7, 40, 40, 0.76
7, 41, 7, 0.73
7, 42, 42, 0.71
7, 43, 43, 0.58
7, 44, 44, 0.69
7, 45, 45, 0.84
7, 46, 46, 0.67
7, 47, 47, 0.7
7, 48, 7, 0.57
7, 49, 49, 0.77
7, 50, 7, 0.82
7, 51, 51, 0.54
7, 52, 7, 0.61
7, 53, 53, 0.68
7, 54, 7, 0.51
7, 55, 55, 0.79
7, 56, 56, 0.54
7, 57, 57, 0.84
7, 58, 7, 0.57
7, 59, 59, 0.77
7, 60, 7, 0.73
7, 61, 61, 0.59
7, 62, 62, 0.86
7, 63, 7, 0.77
7, 64, 64, 0.56
7, 65, 65, 0.66
7, 66, 7, 0.57
7, 67, 67, 0.75
7, 68, 68, 0.88
7, 69, 69, 0.65
7, 70, 70, 0.78
7, 71, 71, 0.9
7, 72, 72, 0.53
7, 73, 73, 0.84
7, 74, 7, 0.73
7, 75, 7, 0.61
7, 76, 76, 0.6
7, 77, 7, 0.55
7, 78, 78, 0.7
7, 79, 79, 0.56
7, 80, 80, 0.87
7, 81, 81, 0.58
7, 82, 82, 0.7
7, 83, 83, 0.69
7, 84, 7, 0.52
7, 85, 85, 0.76
7, 86, 7, 0.52
7, 87, 87, 0.79
7, 88, 88, 0.56
7, 89, 89, 0.85
7, 90, 7, 0.61
7, 91, 91, 0.83
7, 92, 7, 0.52
7, 93, 93, 0.56
7, 94, 94, 0.73
7, 95, 7, 0.71
7, 96, =
7, 97, 97, 0.66
7, 98, 98, 0.54
7, 99, 99, 0.87
7, 100, 7, 0.65
7, 101, 101, 0.61
7, 102, 7, 0.54
7, 103, 103, 0.78
7, 104, 7, 0.57
7, 105, 105, 0.72
7, 106, 106, 0.79
7, 107, 107, 0.75
7, 108, 108, 0.76
7, 109, 7, 0.56
7, 110, 110, 0.71
7, 111, 7, 0.58
7, 112, 112, 0.61
7, 113, 7, 0.6
7, 114, 114, 0.78
7, 115, 115, 0.8
7, 116, 7, 0.52
7, 117, 117, 0.77
7, 118, 118, 0.54
7, 119, 119, 0.78
7, 120, 7, 0.56
7, 121, 121, 0.79
7, 122, 122, 0.58
7, 123, 123, 0.83
7, 124, 124, 0.52
7, 125, 125, 0.8
7, 126, 126, 0.72
7, 127, 127, 0.84
7, 128, 128, 0.78
7, 129, 7, 0.93
7, 130, 130, 0.88
7, 131, 131, 0.8
7, 132, 7, 0.99
7, 133, 7, 0.55
7, 134, 134, 0.85
7, 135, 135, 0.68
7, 136, 136, 0.72
7, 137, 137, 0.64
7, 138, 138, 0.53
7, 139, 139, 0.77
7, 140, 140, 0.55
7, 141, 141, 0.77
7, 142, 142, 0.69
7, 143, 143, 0.87
7, 144, 144, 0.78
7, 145, 145, 0.81
7, 146, 146, 0.75
7, 147, 7, 0.62
7, 148, 148, 0.72
7, 149, 149, 0.92
7, 150, 150, 0.88
7, 151, 151, 0.88
8, 9, 9, 0.73
8, 10, 8, 0.95
8, 11, 8, 0.84
8, 12, 8, 0.54
8, 13, 8, 0.79
8, 14, 8, 0.85
8, 15, 15, 0.54
8, 16, 8, 0.82
8, 17, 8, 0.7
8, 18, 18, 0.53
8, 19, 8, 0.76
8, 20, 20, 0.54
8, 21, 8, 0.81
8, 22, 22, 0.54
8, 23, 8, 0.79
8, 24, 24, 0.65
8, 25, 8, 0.68
8, 26, 26, 0.58
8, 27, 8, 0.73
8, 28, 28, 0.55
8, 29, 8, 0.77
8, 30, 8, 0.61
8, 31, 31, 0.6
8, 32, 8, 0.72
8, 33, 8, 0.58
8, 34, 34, 0.58
8, 35, 8, 0.72
8, 36, 36, 0.57
8, 37, 8, 0.85
8, 38, 38, 0.54
8, 39, 8, 0.83
8, 40, 8, 0.55
8, 41, 8, 0.81
8, 42, 42, 0.52
8, 43, 8, 0.52
8, 44, 44, 0.63
8, 45, 45, 0.82
8, 46, 8, 0.58
8, 47, 47, 0.67
8, 48, 8, 0.8
8, 49, 49, 0.55
8, 50, 8, 0.92
8, 51, 8, 0.72
8, 52, 8, 0.85
8, 53, 8, 0.51
8, 54, 8, 0.72
8, 55, 55, 0.59
8, 56, 8, 0.69
8, 57, 57, 0.69
8, 58, 8, 0.77
8, 59, 59, 0.59
8, 60, 8, 0.89
8, 61, 8, 0.63
8, 62, =
